,geoid,date,value
519,False,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,2907,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
520,0644,2019-02-25,1
520,0632,2019-02-25,1
520,1209,2019-02-25,1
521,3708,2020-10-30,1
521,0623,2020-10-30,1
521,4102,2020-10-30,1
521,4808,2020-10-30,1
521,4812,2020-10-30,1
521,3902,2020-10-30,1
521,5401,2020-10-30,1
521,2102,2020-10-30,1
521,5305,2020-10-30,1
521,4822,2020-10-30,1
521,0406,2020-10-30,1
521,1301,2020-10-30,1
521,4802,2020-10-30,1
521,3912,2020-10-30,1
521,2606,2020-10-30,1
521,1212,2020-10-30,1
521,4826,2020-10-30,1
521,1204,2020-10-30,1
523,0645,2020-10-20,1
523,0629,2020-10-20,1
523,2507,2020-10-20,1
523,4205,2020-10-20,1
523,0613,2020-10-20,1
523,0632,2020-10-20,1
523,2505,2020-10-20,1
523,0617,2020-10-20,1
523,0403,2020-10-20,1
523,5502,2020-10-20,1
523,2406,2020-10-20,1
523,1807,2020-10-20,1
523,False,2020-10-20,1
523,0627,2020-10-20,1
523,5000,2020-10-20,1
523,5504,2020-10-20,1
523,3625,2020-10-20,1
523,0606,2020-10-20,1
523,4207,2020-10-20,1
523,3501,2020-10-20,1
523,3903,2020-10-20,1
523,3612,2020-10-20,1
523,1220,2020-10-20,1
523,2408,2020-10-20,1
523,0631,2020-10-20,1
523,5307,2020-10-20,1
523,1223,2020-10-20,1
523,1709,2020-10-20,1
523,0640,2020-10-20,1
523,3913,2020-10-20,1
523,3620,2020-10-20,1
523,4103,2020-10-20,1
523,0905,2020-10-20,1
523,0611,2020-10-20,1
523,2705,2020-10-20,1
523,1711,2020-10-20,1
523,0602,2020-10-20,1
523,0649,2020-10-20,1
523,4202,2020-10-20,1
523,0647,2020-10-20,1
523,2506,2020-10-20,1
523,2301,2020-10-20,1
524,0629,2020-10-09,1
524,4208,2020-10-09,1
524,2504,2020-10-09,1
527,1226,2020-08-11,1
527,0632,2020-08-11,1
527,0627,2020-08-11,1
527,0645,2020-08-11,1
527,2406,2020-08-11,1
527,3411,2020-08-11,1
527,0647,2020-08-11,1
527,4830,2020-08-11,1
527,0611,2020-08-11,1
527,0613,2020-08-11,1
527,1220,2020-08-11,1
527,0629,2020-08-11,1
529,0503,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,0504,2019-06-19,1
529,5402,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,False,2019-06-19,1
529,2614,2019-06-19,1
529,False,2019-06-19,1
530,2504,2020-07-09,1
530,0645,2020-07-09,1
530,1212,2020-07-09,1
530,2606,2020-07-09,1
530,False,2020-07-09,1
530,1209,2020-07-09,1
530,4208,2020-07-09,1
531,2907,2020-05-06,1
531,False,2020-05-06,1
531,0503,2020-05-06,1
531,False,2020-05-06,1
532,2002,2019-11-08,1
533,False,2020-03-04,1
533,2505,2020-03-04,1
533,False,2020-03-04,1
535,5504,2019-05-01,1
535,1220,2019-05-01,1
535,False,2019-05-01,1
535,0403,2019-05-01,1
535,1709,2019-05-01,1
535,4830,2019-05-01,1
535,4818,2019-05-01,1
535,1702,2019-05-01,1
535,0615,2019-05-01,1
535,0807,2019-05-01,1
535,1221,2019-05-01,1
535,1227,2019-05-01,1
535,0626,2019-05-01,1
535,4204,2019-05-01,1
535,3403,2019-05-01,1
535,5310,2019-05-01,1
535,5111,2019-05-01,1
535,4816,2019-05-01,1
535,1214,2019-05-01,1
535,2905,2019-05-01,1
535,1701,2019-05-01,1
535,0637,2019-05-01,1
535,0613,2019-05-01,1
535,7800,2019-05-01,1
535,5104,2019-05-01,1
535,2614,2019-05-01,1
535,1304,2019-05-01,1
535,3204,2019-05-01,1
535,3605,2019-05-01,1
535,4506,2019-05-01,1
535,1302,2019-05-01,1
535,3701,2019-05-01,1
535,2202,2019-05-01,1
535,3410,2019-05-01,1
535,4202,2019-05-01,1
535,1209,2019-05-01,1
535,0644,2019-05-01,1
535,3412,2019-05-01,1
535,4705,2019-05-01,1
535,2502,2019-05-01,1
535,6600,2019-05-01,1
536,4401,2019-06-27,1
536,1224,2019-06-27,1
536,0617,2019-06-27,1
536,False,2019-06-27,1
536,0905,2019-06-27,1
536,1709,2019-06-27,1
536,1226,2019-06-27,1
536,0611,2019-06-27,1
536,4829,2019-06-27,1
536,1702,2019-06-27,1
536,0802,2019-06-27,1
536,1220,2019-06-27,1
536,3606,2019-06-27,1
536,5111,2019-06-27,1
536,3408,2019-06-27,1
536,0901,2019-06-27,1
536,0647,2019-06-27,1
536,5504,2019-06-27,1
536,0626,2019-06-27,1
536,3616,2019-06-27,1
536,1209,2019-06-27,1
536,4816,2019-06-27,1
536,4834,2019-06-27,1
536,1704,2019-06-27,1
536,2509,2019-06-27,1
537,False,2019-05-14,1
537,2907,2019-05-14,1
538,0629,2020-09-01,1
538,4830,2020-09-01,1
538,5504,2020-09-01,1
538,2802,2020-09-01,1
538,6600,2020-09-01,1
538,1807,2020-09-01,1
538,0651,2020-09-01,1
538,0403,2020-09-01,1
538,0905,2020-09-01,1
538,1704,2020-09-01,1
538,4101,2020-09-01,1
538,1000,2020-09-01,1
538,0638,2020-09-01,1
538,3609,2020-09-01,1
538,0611,2020-09-01,1
538,0631,2020-09-01,1
538,1707,2020-09-01,1
538,4709,2020-09-01,1
538,5107,2020-09-01,1
540,0632,2019-02-08,1
540,3624,2019-02-08,1
540,0647,2019-02-08,1
540,5301,2019-02-08,1
540,3620,2019-02-08,1
540,4401,2019-02-08,1
540,3410,2019-02-08,1
540,False,2019-02-08,1
540,4835,2019-02-08,1
540,2704,2019-02-08,1
540,2506,2019-02-08,1
540,0628,2019-02-08,1
540,5000,2019-02-08,1
540,5310,2019-02-08,1
540,0403,2019-02-08,1
540,0625,2019-02-08,1
540,0627,2019-02-08,1
540,5306,2019-02-08,1
540,1224,2019-02-08,1
540,1702,2019-02-08,1
540,3604,2019-02-08,1
540,3913,2019-02-08,1
540,0617,2019-02-08,1
540,3623,2019-02-08,1
540,5302,2019-02-08,1
540,4818,2019-02-08,1
540,5504,2019-02-08,1
540,0611,2019-02-08,1
540,2301,2019-02-08,1
540,2614,2019-02-08,1
540,0614,2019-02-08,1
540,0620,2019-02-08,1
540,1209,2019-02-08,1
540,0640,2019-02-08,1
540,3412,2019-02-08,1
540,2402,2019-02-08,1
540,0629,2019-02-08,1
540,0631,2019-02-08,1
540,0634,2019-02-08,1
540,4104,2019-02-08,1
540,2502,2019-02-08,1
540,4103,2019-02-08,1
540,2705,2019-02-08,1
540,1207,2019-02-08,1
540,6900,2019-02-08,1
540,0407,2019-02-08,1
540,3603,2019-02-08,1
540,4709,2019-02-08,1
540,0639,2019-02-08,1
540,0606,2019-02-08,1
540,0638,2019-02-08,1
540,3302,2019-02-08,1
540,3612,2019-02-08,1
540,4830,2019-02-08,1
540,2408,2019-02-08,1
540,0624,2019-02-08,1
540,1214,2019-02-08,1
540,0609,2019-02-08,1
540,5502,2019-02-08,1
540,1210,2019-02-08,1
540,6600,2019-02-08,1
540,4815,2019-02-08,1
540,3615,2019-02-08,1
540,2612,2019-02-08,1
540,1313,2019-02-08,1
540,2202,2019-02-08,1
540,1704,2019-02-08,1
540,1701,2019-02-08,1
540,0619,2019-02-08,1
540,0644,2019-02-08,1
540,1226,2019-02-08,1
540,4833,2019-02-08,1
540,1220,2019-02-08,1
540,0610,2019-02-08,1
540,3609,2019-02-08,1
540,False,2019-02-08,1
540,2504,2019-02-08,1
540,2407,2019-02-08,1
540,2901,2019-02-08,1
540,2103,2019-02-08,1
540,4206,2019-02-08,1
540,0806,2019-02-08,1
540,2302,2019-02-08,1
540,1218,2019-02-08,1
540,3301,2019-02-08,1
540,3704,2019-02-08,1
540,4205,2019-02-08,1
540,0648,2019-02-08,1
540,4208,2019-02-08,1
540,3403,2019-02-08,1
540,0637,2019-02-08,1
540,3619,2019-02-08,1
540,0630,2019-02-08,1
540,0643,2019-02-08,1
540,0626,2019-02-08,1
540,0633,2019-02-08,1
540,2613,2019-02-08,1
540,0904,2019-02-08,1
540,0635,2019-02-08,1
540,4005,2019-02-08,1
540,1000,2019-02-08,1
540,3909,2019-02-08,1
540,2703,2019-02-08,1
540,3203,2019-02-08,1
540,1703,2019-02-08,1
540,2608,2019-02-08,1
540,1221,2019-02-08,1
540,4829,2019-02-08,1
540,4820,2019-02-08,1
540,0646,2019-02-08,1
540,0651,2019-02-08,1
540,2702,2019-02-08,1
540,0649,2019-02-08,1
540,1903,2019-02-08,1
540,2406,2019-02-08,1
540,3408,2019-02-08,1
540,4207,2019-02-08,1
540,0905,2019-02-08,1
540,3201,2019-02-08,1
540,3625,2019-02-08,1
540,2609,2019-02-08,1
540,4204,2019-02-08,1
540,4705,2019-02-08,1
540,3616,2019-02-08,1
540,1706,2019-02-08,1
540,3502,2019-02-08,1
540,0613,2019-02-08,1
540,0645,2019-02-08,1
540,3402,2019-02-08,1
540,3411,2019-02-08,1
540,1709,2019-02-08,1
540,3903,2019-02-08,1
540,5111,2019-02-08,1
540,0401,2019-02-08,1
540,1901,2019-02-08,1
540,0401,2019-02-08,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,0905,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
541,1502,2019-04-10,1
541,False,2019-04-10,1
541,False,2019-04-10,1
543,4402,2019-07-23,1
543,0637,2019-07-23,1
543,3102,2019-07-23,1
543,0602,2019-07-23,1
543,4208,2019-07-23,1
543,2614,2019-07-23,1
543,2706,2019-07-23,1
543,3405,2019-07-23,1
544,False,2020-05-21,1
544,False,2020-05-21,1
544,False,2020-05-21,1
545,1702,2020-02-27,1
545,0632,2020-02-27,1
545,4205,2020-02-27,1
546,False,2020-09-29,1
546,False,2020-09-29,1
546,0905,2020-09-29,1
548,4701,2019-02-27,1
548,4103,2019-02-27,1
548,5305,2019-02-27,1
548,5401,2019-02-27,1
548,2003,2019-02-27,1
548,4505,2019-02-27,1
548,4207,2019-02-27,1
548,0648,2019-02-27,1
549,False,2019-03-28,1
549,False,2019-03-28,1
549,3620,2019-03-28,1
549,False,2019-03-28,1
549,False,2019-03-28,1
549,False,2019-03-28,1
549,1502,2019-03-28,1
549,False,2019-03-28,1
549,False,2019-03-28,1
549,False,2019-03-28,1
552,2507,2020-10-06,1
552,3612,2020-10-06,1
552,4705,2020-10-06,1
552,False,2020-10-06,1
552,5111,2020-10-06,1
552,2408,2020-10-06,1
552,2403,2020-10-06,1
552,3614,2020-10-06,1
552,2613,2020-10-06,1
552,7800,2020-10-06,1
552,0617,2020-10-06,1
552,0645,2020-10-06,1
552,1209,2020-10-06,1
552,2503,2020-10-06,1
552,4833,2020-10-06,1
553,False,2019-10-23,1
553,False,2019-10-23,1
553,1502,2019-10-23,1
553,5402,2019-10-23,1
553,False,2019-10-23,1
553,False,2019-10-23,1
553,0905,2019-10-23,1
554,2202,2020-06-08,1
557,False,2019-06-10,1
557,5402,2019-06-10,1
557,False,2019-06-10,1
557,False,2019-06-10,1
558,0611,2020-01-09,1
558,2504,2020-01-09,1
558,0606,2020-01-09,1
558,2406,2020-01-09,1
558,0629,2020-01-09,1
558,0647,2020-01-09,1
558,2408,2020-01-09,1
558,2503,2020-01-09,1
558,2506,2020-01-09,1
558,1209,2020-01-09,1
558,3913,2020-01-09,1
558,0632,2020-01-09,1
558,0801,2020-01-09,1
558,0905,2020-01-09,1
558,6600,2020-01-09,1
558,1224,2020-01-09,1
558,4207,2020-01-09,1
558,4818,2020-01-09,1
558,1707,2020-01-09,1
558,1220,2020-01-09,1
558,False,2020-01-09,1
558,4830,2020-01-09,1
558,3501,2020-01-09,1
558,0627,2020-01-09,1
558,0403,2020-01-09,1
558,0640,2020-01-09,1
558,3903,2020-01-09,1
559,4218,2020-09-01,1
559,1712,2020-09-01,1
559,5107,2020-09-01,1
559,4208,2020-09-01,1
560,1220,2019-06-13,1
560,0613,2019-06-13,1
560,4818,2019-06-13,1
560,2502,2019-06-13,1
560,4709,2019-06-13,1
560,False,2019-06-13,1
560,0634,2019-06-13,1
560,0627,2019-06-13,1
560,4103,2019-06-13,1
560,2802,2019-06-13,1
560,0644,2019-06-13,1
560,1210,2019-06-13,1
560,1214,2019-06-13,1
560,5307,2019-06-13,1
560,0617,2019-06-13,1
560,0633,2019-06-13,1
561,4217,2020-07-21,1
561,6600,2020-07-21,1
561,0905,2020-07-21,1
563,0627,2019-05-17,1
563,0632,2019-05-17,1
563,0633,2019-05-17,1
564,1704,2020-04-28,1
564,2507,2020-04-28,1
564,0627,2020-04-28,1
564,2202,2020-04-28,1
564,3613,2020-04-28,1
564,4834,2020-04-28,1
564,0651,2020-04-28,1
564,0644,2020-04-28,1
564,0640,2020-04-28,1
564,1209,2020-04-28,1
564,2613,2020-04-28,1
564,3626,2020-04-28,1
564,0602,2020-04-28,1
564,4809,2020-04-28,1
564,False,2020-04-28,1
564,4829,2020-04-28,1
564,0641,2020-04-28,1
564,3615,2020-04-28,1
564,4818,2020-04-28,1
564,3903,2020-04-28,1
564,1302,2020-04-28,1
564,2802,2020-04-28,1
564,1305,2020-04-28,1
564,1224,2020-04-28,1
564,0107,2020-04-28,1
564,0634,2020-04-28,1
564,5504,2020-04-28,1
564,1807,2020-04-28,1
564,0613,2020-04-28,1
564,0653,2020-04-28,1
564,6900,2020-04-28,1
564,0905,2020-04-28,1
564,0632,2020-04-28,1
564,4101,2020-04-28,1
564,3609,2020-04-28,1
564,1702,2020-04-28,1
564,3412,2020-04-28,1
564,4835,2020-04-28,1
564,2705,2020-04-28,1
564,1000,2020-04-28,1
564,2503,2020-04-28,1
564,3614,2020-04-28,1
564,0638,2020-04-28,1
564,4816,2020-04-28,1
564,0624,2020-04-28,1
564,4820,2020-04-28,1
564,0629,2020-04-28,1
564,0403,2020-04-28,1
564,1214,2020-04-28,1
564,0609,2020-04-28,1
564,0646,2020-04-28,1
564,3606,2020-04-28,1
564,1701,2020-04-28,1
564,3607,2020-04-28,1
564,5307,2020-04-28,1
564,4202,2020-04-28,1
564,1706,2020-04-28,1
564,0407,2020-04-28,1
564,2403,2020-04-28,1
564,3605,2020-04-28,1
564,4830,2020-04-28,1
564,2404,2020-04-28,1
564,0619,2020-04-28,1
564,3701,2020-04-28,1
564,3610,2020-04-28,1
564,3616,2020-04-28,1
564,2504,2020-04-28,1
564,2502,2020-04-28,1
564,1220,2020-04-28,1
564,3612,2020-04-28,1
564,5104,2020-04-28,1
564,3408,2020-04-28,1
564,3410,2020-04-28,1
564,0628,2020-04-28,1
564,1304,2020-04-28,1
564,0617,2020-04-28,1
564,3204,2020-04-28,1
564,6600,2020-04-28,1
564,0637,2020-04-28,1
564,1707,2020-04-28,1
564,4103,2020-04-28,1
564,1210,2020-04-28,1
564,1502,2020-04-28,1
564,0643,2020-04-28,1
564,4213,2020-04-28,1
564,0620,2020-04-28,1
564,2614,2020-04-28,1
564,2505,2020-04-28,1
564,5301,2020-04-28,1
564,1221,2020-04-28,1
564,5306,2020-04-28,1
564,3913,2020-04-28,1
564,1313,2020-04-28,1
564,2408,2020-04-28,1
564,0901,2020-04-28,1
564,0621,2020-04-28,1
564,1222,2020-04-28,1
564,3603,2020-04-28,1
564,2702,2020-04-28,1
564,2301,2020-04-28,1
564,5102,2020-04-28,1
564,0611,2020-04-28,1
564,2402,2020-04-28,1
564,3608,2020-04-28,1
564,2609,2020-04-28,1
564,2508,2020-04-28,1
564,0630,2020-04-28,1
565,False,2019-05-16,1
565,False,2019-05-16,1
569,5309,2020-11-17,1
572,False,2019-06-18,1
572,False,2019-06-18,1
572,False,2019-06-18,1
572,2505,2019-06-18,1
573,2507,2019-11-14,1
573,2613,2019-11-14,1
573,0613,2019-11-14,1
573,2705,2019-11-14,1
573,3609,2019-11-14,1
573,False,2019-11-14,1
573,4830,2019-11-14,1
573,1701,2019-11-14,1
573,1707,2019-11-14,1
573,2802,2019-11-14,1
573,3701,2019-11-14,1
573,1304,2019-11-14,1
573,0637,2019-11-14,1
573,3903,2019-11-14,1
573,4202,2019-11-14,1
573,2901,2019-11-14,1
573,3613,2019-11-14,1
573,0653,2019-11-14,1
574,False,2020-05-07,1
574,False,2020-05-07,1
574,False,2020-05-07,1
574,False,2020-05-07,1
574,False,2020-05-07,1
574,False,2020-05-07,1
574,2505,2020-05-07,1
574,False,2020-05-07,1
574,3620,2020-05-07,1
574,False,2020-05-07,1
576,3611,2020-06-24,1
576,2206,2020-06-24,1
577,1717,2020-06-11,1
577,4207,2020-06-11,1
577,1714,2020-06-11,1
577,0905,2020-06-11,1
577,2406,2020-06-11,1
580,1000,2020-07-09,1
580,1212,2020-07-09,1
580,0649,2020-07-09,1
580,False,2020-07-09,1
580,0107,2020-07-09,1
580,1807,2020-07-09,1
580,6000,2020-07-09,1
580,2608,2020-07-09,1
580,0624,2020-07-09,1
580,1903,2020-07-09,1
580,2702,2020-07-09,1
580,5401,2020-07-09,1
580,0619,2020-07-09,1
581,False,2020-12-16,1
583,0806,2020-09-30,1
583,2801,2020-09-30,1
583,4704,2020-09-30,1
583,2705,2020-09-30,1
583,1213,2020-09-30,1
583,2802,2020-09-30,1
583,2508,2020-09-30,1
583,4208,2020-09-30,1
583,0610,2020-09-30,1
583,3911,2020-09-30,1
583,4809,2020-09-30,1
583,0629,2020-09-30,1
583,0620,2020-09-30,1
583,4818,2020-09-30,1
583,6600,2020-09-30,1
583,3914,2020-09-30,1
583,1807,2020-09-30,1
584,0629,2020-07-30,1
584,1301,2020-07-30,1
584,2504,2020-07-30,1
584,4208,2020-07-30,1
584,0632,2020-07-30,1
584,1212,2020-07-30,1
584,2406,2020-07-30,1
584,4213,2020-07-30,1
584,4207,2020-07-30,1
584,0631,2020-07-30,1
584,5110,2020-07-30,1
585,0632,2019-09-27,1
585,4820,2019-09-27,1
585,1226,2019-09-27,1
585,0403,2019-09-27,1
585,0639,2019-09-27,1
585,4829,2019-09-27,1
585,1209,2019-09-27,1
585,0640,2019-09-27,1
585,0646,2019-09-27,1
585,0651,2019-09-27,1
585,4816,2019-09-27,1
585,0629,2019-09-27,1
585,3607,2019-09-27,1
585,0631,2019-09-27,1
585,0624,2019-09-27,1
585,0636,2019-09-27,1
585,0638,2019-09-27,1
585,4828,2019-09-27,1
585,0627,2019-09-27,1
585,1704,2019-09-27,1
585,False,2019-09-27,1
585,3408,2019-09-27,1
585,0635,2019-09-27,1
585,0633,2019-09-27,1
586,0641,2020-09-14,1
587,False,2020-05-21,1
587,5502,2020-05-21,1
588,False,2020-05-21,1
588,False,2020-05-21,1
588,False,2020-05-21,1
588,False,2020-05-21,1
588,0905,2020-05-21,1
589,False,2019-10-23,1
589,False,2019-10-23,1
589,False,2019-10-23,1
589,False,2019-10-23,1
589,5402,2019-10-23,1
589,4501,2019-10-23,1
589,4005,2019-10-23,1
589,False,2019-10-23,1
589,2206,2019-10-23,1
591,0903,2020-07-30,1
591,1212,2020-07-30,1
591,3603,2020-07-30,1
591,1209,2020-07-30,1
591,1217,2020-07-30,1
591,1204,2020-07-30,1
591,6600,2020-07-30,1
591,1214,2020-07-30,1
591,1227,2020-07-30,1
591,2406,2020-07-30,1
591,2408,2020-07-30,1
591,0626,2020-07-30,1
591,4103,2020-07-30,1
591,2605,2020-07-30,1
591,2604,2020-07-30,1
591,4005,2020-07-30,1
592,0606,2019-07-30,1
592,1805,2019-07-30,1
592,0401,2019-07-30,1
592,3302,2019-07-30,1
592,5101,2019-07-30,1
595,5108,2019-10-01,1
595,3000,2019-10-01,1
598,0639,2020-02-12,1
598,1218,2020-02-12,1
598,4203,2020-02-12,1
598,3912,2020-02-12,1
598,4209,2020-02-12,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,False,2019-03-07,1
600,0905,2019-03-07,1
602,4207,2019-09-19,1
602,2406,2019-09-19,1
602,2506,2019-09-19,1
602,4208,2019-09-19,1
602,0625,2019-09-19,1
602,False,2019-09-19,1
602,1209,2019-09-19,1
602,4818,2019-09-19,1
602,0610,2019-09-19,1
602,4709,2019-09-19,1
602,4206,2019-09-19,1
602,1220,2019-09-19,1
603,3409,2020-02-27,1
603,3102,2020-02-27,1
603,1210,2020-02-27,1
603,1204,2020-02-27,1
603,0621,2020-02-27,1
603,5102,2020-02-27,1
603,2703,2020-02-27,1
605,1502,2020-10-20,1
605,3620,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
605,False,2020-10-20,1
608,2202,2019-09-25,1
608,3706,2019-09-25,1
609,4902,2019-08-20,1
609,2506,2019-08-20,1
609,3000,2019-08-20,1
609,4830,2019-08-20,1
609,3912,2019-08-20,1
609,2601,2019-08-20,1
609,4901,2019-08-20,1
609,2404,2019-08-20,1
609,0642,2019-08-20,1
609,0629,2019-08-20,1
609,1807,2019-08-20,1
609,0639,2019-08-20,1
609,3609,2019-08-20,1
609,2905,2019-08-20,1
609,4004,2019-08-20,1
609,3627,2019-08-20,1
609,0501,2019-08-20,1
609,4903,2019-08-20,1
609,4104,2019-08-20,1
609,0644,2019-08-20,1
609,2612,2019-08-20,1
609,4208,2019-08-20,1
609,5508,2019-08-20,1
609,0407,2019-08-20,1
609,0403,2019-08-20,1
609,1220,2019-08-20,1
609,3602,2019-08-20,1
609,0647,2019-08-20,1
609,False,2019-08-20,1
609,5401,2019-08-20,1
609,5305,2019-08-20,1
609,2604,2019-08-20,1
609,False,2019-08-20,1
609,4822,2019-08-20,1
609,3410,2019-08-20,1
609,2408,2019-08-20,1
609,4701,2019-08-20,1
609,3611,2019-08-20,1
609,0640,2019-08-20,1
609,1204,2019-08-20,1
609,3913,2019-08-20,1
609,3615,2019-08-20,1
609,3408,2019-08-20,1
609,1209,2019-08-20,1
609,5501,2019-08-20,1
609,3915,2019-08-20,1
609,3910,2019-08-20,1
609,3607,2019-08-20,1
609,1206,2019-08-20,1
609,3412,2019-08-20,1
609,4705,2019-08-20,1
609,0615,2019-08-20,1
609,3302,2019-08-20,1
609,4818,2019-08-20,1
609,5301,2019-08-20,1
609,3618,2019-08-20,1
609,4237,2019-08-20,1
609,2902,2019-08-20,1
609,1205,2019-08-20,1
609,0648,2019-08-20,1
609,4207,2019-08-20,1
609,0618,2019-08-20,1
609,3625,2019-08-20,1
609,0801,2019-08-20,1
609,2502,2019-08-20,1
609,0603,2019-08-20,1
609,4105,2019-08-20,1
609,1903,2019-08-20,1
609,1216,2019-08-20,1
609,4401,2019-08-20,1
609,0626,2019-08-20,1
609,3916,2019-08-20,1
609,3614,2019-08-20,1
609,3626,2019-08-20,1
609,4206,2019-08-20,1
609,3619,2019-08-20,1
609,0646,2019-08-20,1
609,4402,2019-08-20,1
609,4005,2019-08-20,1
609,1501,2019-08-20,1
609,2402,2019-08-20,1
609,0807,2019-08-20,1
609,4815,2019-08-20,1
609,1703,2019-08-20,1
609,0904,2019-08-20,1
609,0802,2019-08-20,1
609,2301,2019-08-20,1
609,2608,2019-08-20,1
609,2103,2019-08-20,1
609,5308,2019-08-20,1
609,5102,2019-08-20,1
609,0619,2019-08-20,1
609,0653,2019-08-20,1
609,0613,2019-08-20,1
609,1226,2019-08-20,1
609,5306,2019-08-20,1
609,1805,2019-08-20,1
609,1212,2019-08-20,1
609,1710,2019-08-20,1
609,0632,2019-08-20,1
609,0601,2019-08-20,1
609,0620,2019-08-20,1
609,3620,2019-08-20,1
609,3905,2019-08-20,1
609,2702,2019-08-20,1
609,2706,2019-08-20,1
609,5503,2019-08-20,1
609,0502,2019-08-20,1
609,2406,2019-08-20,1
609,0806,2019-08-20,1
609,0803,2019-08-20,1
609,3617,2019-08-20,1
609,2609,2019-08-20,1
609,4817,2019-08-20,1
609,3604,2019-08-20,1
609,1714,2019-08-20,1
609,0805,2019-08-20,1
609,3502,2019-08-20,1
609,5107,2019-08-20,1
609,2703,2019-08-20,1
609,3914,2019-08-20,1
609,1901,2019-08-20,1
609,4904,2019-08-20,1
609,1000,2019-08-20,1
609,2707,2019-08-20,1
609,2003,2019-08-20,1
609,2503,2019-08-20,1
609,1715,2019-08-20,1
609,3911,2019-08-20,1
609,5105,2019-08-20,1
609,0610,2019-08-20,1
609,0401,2019-08-20,1
609,2701,2019-08-20,1
609,5502,2019-08-20,1
609,1702,2019-08-20,1
609,3301,2019-08-20,1
609,1207,2019-08-20,1
609,0200,2019-08-20,1
609,3411,2019-08-20,1
609,3903,2019-08-20,1
609,2508,2019-08-20,1
609,2002,2019-08-20,1
609,False,2019-08-20,1
609,1716,2019-08-20,1
609,0609,2019-08-20,1
609,1217,2019-08-20,1
609,1701,2019-08-20,1
609,0641,2019-08-20,1
609,3612,2019-08-20,1
609,3407,2019-08-20,1
609,5103,2019-08-20,1
610,1303,2019-06-27,1
610,4826,2019-06-27,1
610,2504,2019-06-27,1
610,0620,2019-06-27,1
610,0652,2019-06-27,1
610,1212,2019-06-27,1
612,2612,2019-02-05,1
612,3624,2019-02-05,1
612,3609,2019-02-05,1
612,1214,2019-02-05,1
612,5305,2019-02-05,1
612,0618,2019-02-05,1
612,3621,2019-02-05,1
612,0640,2019-02-05,1
612,0629,2019-02-05,1
612,1224,2019-02-05,1
612,7200,2019-02-05,1
612,False,2019-02-05,1
612,1706,2019-02-05,1
612,4208,2019-02-05,1
612,0611,2019-02-05,1
612,4823,2019-02-05,1
612,5504,2019-02-05,1
612,0107,2019-02-05,1
612,1705,2019-02-05,1
612,2608,2019-02-05,1
612,3302,2019-02-05,1
612,0639,2019-02-05,1
612,False,2019-02-05,1
612,3501,2019-02-05,1
612,1209,2019-02-05,1
612,0632,2019-02-05,1
614,2708,2020-06-18,1
614,4703,2020-06-18,1
614,5508,2020-06-18,1
614,4808,2020-06-18,1
614,4504,2020-06-18,1
614,3621,2020-06-18,1
614,1303,2020-06-18,1
614,3907,2020-06-18,1
614,1806,2020-06-18,1
614,0625,2020-06-18,1
614,5505,2020-06-18,1
614,4826,2020-06-18,1
614,3708,2020-06-18,1
614,3705,2020-06-18,1
614,3912,2020-06-18,1
614,2902,2020-06-18,1
614,1309,2020-06-18,1
614,False,2020-06-18,1
614,4903,2020-06-18,1
614,2701,2020-06-18,1
614,0103,2020-06-18,1
614,4822,2020-06-18,1
614,3801,2020-06-18,1
614,0502,2020-06-18,1
614,3901,2020-06-18,1
614,2101,2020-06-18,1
614,3703,2020-06-18,1
614,4212,2020-06-18,1
614,2602,2020-06-18,1
614,1713,2020-06-18,1
614,4817,2020-06-18,1
614,1808,2020-06-18,1
614,2102,2020-06-18,1
614,1301,2020-06-18,1
614,3706,2020-06-18,1
614,0501,2020-06-18,1
614,3914,2020-06-18,1
614,4216,2020-06-18,1
614,3905,2020-06-18,1
614,0408,2020-06-18,1
614,4002,2020-06-18,1
614,4205,2020-06-18,1
614,2105,2020-06-18,1
